cns,nome,municipio,uf,email,telefone,endereco,bairro,cep,status,natureza
094136,1º OFÍCIO DE SÃO JOSÉ DE MIPIBU,São José de Mipibu,RN,1oficiosjm@gmail.com,8432732404,"RUA 26 DE JULHO, 234",CENTRO,59162000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
095455,SERVIÇO NOTARIAL E REGISTRAL DE SÃO JOSÉ DO CAMPESTRE/RN,São José do Campestre,RN,cartoriosjcampestre@gmail.com,8432942524,AV. GETÚLIO VARGAS,CENTRO,59275000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
095505,OFÍCIO ÚNICO DE SÃO JOSÉ DO SERIDÓ,São José do Seridó,RN,cartoriosaojoseserido@gmail.com,84991049381,AVENIDA JUSTINO DANTAS,CENTRO,59378000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos
093815,1º Oficio de Notas São Miguel/RN,São Miguel,RN,primeirooficiosm@gmail.com,84921444516,Rua: Coronel João Pessoa,Centro,59920000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro de Imóveis
131185,Oficio Único de São Miguel do Gostoso,São Miguel do Gostoso,RN,contato@smgcartorio.com.br,8440420941,Rua das Ostras,Centro,59585000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
094185,1º OFÍCIO DE SÃO PAULO DO POTENGI,São Paulo do Potengi,RN,primeirooficiospp@gmail.com,84998001444,"Praça Monsenhor Expedito, 256",CENTRO,59460000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas
094540,OFÍCIO ÚNICO DE SÃO PEDRO,São Pedro,RN,cartoriosaopedro@gmail.com,84988370400,Rua Manoel Felix,Centro,59480000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Imóveis
095554,OFÍCIO ÚNICO DE SÃO RAFAEL,São Rafael,RN,cartoriounicosr@hotmail.com,84986806037,"Rua Gove ador Georgino Avelino, nº 175",Centro,59518000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Protesto de Títulos
095281,PRIMEIRO CARTORIO DE NOTAS DE SÃO TOMÉ,São Tomé,RN,primeirooficiost@hotmail.com,84994102006,RUA BARÃO DO RIO BRANCO - Nº 135,CENTRO,59400000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas
095265,CARTÓRIO RUI BARBOSA,São Vicente,RN,cartoriosaovicente. @gmail.com,84981760707,"Rua João Paulino de Souza, nº 247 - CENTRO",CENTRO,59340000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos
094219,Ofício Único de Senador Eloi de Souza - RN,Senador Elói de Souza,RN,cartoriosenadoreloidesouza.rn@hotmail.com,8440420592,"Avenida Pastor Francisco Raimundo da Fonseca, 130-A",Centro,59250000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094474,Ofício Único Senador Georgino Avelino,Senador Georgino Avelino,RN,oficiounico.sga@gmail.com,8432480125,Rua Santo Antonio,Centro,59275000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis | Protesto de Títulos
094714,OFÍCIO ÚNICO DE SERRA CAIADA,Serra Caiada,RN,cartorioserracaiada@gmail.com,84996456655,"RUA NOSSA SENHORA DA CONCEIÇÃO, 500",CENTRO,59245000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis
095208,OFICIO ÚNICO DE SERRA DE SÃO BENTO,Serra de São Bento,RN,cartorio.serradesaobento@hotmail.com,84986653167,"RUA ANÍSIO DE CARVALHO, 24",CENTRO,59214000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
095588,OFÍCIO ÚNICO DE SERRA DO MEL,Serra do Mel,RN,cserradomel@gmail.com,84988169019,"Av. 13 de Maio, 79, casa 01",Centro - Vila Brasília,59663000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
095422,SERVIÇO NOTARIAL E REGISTRAL,Serra Negra do Norte,RN,cartorioserranegra @gmail.com,84999744391,"RUA MAJOR LOBINHO, 129",CENTRO,59318000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos
093997,OFÍCIO ÚNICO DE SERRINHA,Serrinha,RN,oficiounicodeserrinha. @gmail.com,84981926819,"Rua Gilson de Souza, 11",Centro,59258000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos | Registro Civil das Pessoas Naturais
131078,Cartório Único de Serrinha dos Pintos,Serrinha dos Pintos,RN,cartorioserrinhadospintos@gmail.com,8431901753,RUA RAUL GALDINO,CENTRO,59808000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos
094789,CARTÓRIO EXTRAJUDICIAL DE SEVERIANO MELO,Severiano Melo,RN,cartorioseverianomelo@gmail.com,8497050225,"RUA SÃO PEDRO, 110-A",CENTRO,59856000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094557,OFÍCIO ÚNICO DE SÍTIO NOVO,Sítio Novo,RN,oficiounicosn@gmail.com,8431900842,RUA JOSE FERREIRA LIMA,CENTRO,59440000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis | Protesto de Títulos
094839,CARTÓRIO ÚNICO OFÍCIO DE NOTAS,Taboleiro Grande,RN,cartoriounicotaboleirogrande@gmail.com,84998394555,RUA FRANCISCO EDVALSON,CENTRO,59840000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
093773,Serviço Único Notarial e Registral de Taipu,Taipu,RN,cartoriotaipu@hotmail.com,8440420593,Rua Salvina Soares de Miranda 11B,Centro,59565000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
094482,Cartório Único Notarial e Registral de Tangará,Tangará,RN,atendimento@cartoriotangara.com.br,8431900841,Rua João Ataide de Melo,Centro,59240000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
095240,OFÍCIO ÚNICO DE TENENTE ANANIAS,Tenente Ananias,RN,cartoriotenenteananias@gmail.com,84999341655,RUA ANTONIO FORTUNATO DOS SANTOS,CENTRO,59955000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis | Protesto de Títulos
131144,Cartório Único de Notas e Registros de Tenente Laurentino Cruz,Tenente Laurentino Cruz,RN,cartoriotlc@outlook.com,84996968869,"Rua Teonia Amaral, nº 46",Centro,59338000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
094490,CARTORIO UNICO DE TIBAU,Tibau,RN,cartoriounicodetibau@gmail.com,84988967326,"RUA DO AVOADOR, N. 28",CENTRO,59678000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
095216,OFÍCIO ÚNICO DE TIBAU DO SUL,Tibau do Sul,RN,Bartfagundes@uol.com.br,84996881415,Av. Governador Aluízio Alves,Centro,59178000,Ativo,Notas | Registro de Imóveis | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Distribuição
131029,Ofício Único de Timbaúba dos Batistas,Timbaúba dos Batistas,RN,oficiotimbaubadosbatistas@hotmail.com,84998464158,"Rua Major Cazuza, nº454",Centro,59320000,Ativo,Notas | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
095414,Oficio Único de Touros,Touros,RN,contato@touroscartorio.com.br,8432632354,"Avenida Vereador Miguel Neri, 13",Centro,59584000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Protesto de Títulos
131136,OFÍCIO ÚNICO DE TRIUNFO POTIGUAR,Triunfo Potiguar,RN,oficiotriunfo@gmail.com,8498972774,"Rua Antonio Balbino, nº 75",Centro,59685000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
095620,ÚNICO OFÍCIO DE NOTAS,Umarizal,RN,unicooficioumarizalrn@hotmail.com,8433973043,RUA ZENON DE SOUZA,CENTRO,59865000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos
095471,OFÍCIO ÚNICO DE UPANEMA,Upanema,RN,cartorioupanema@yahoo.com.br,8433250240,"AVENIDA ANTONIO VITORINO, Nº 99",CENTRO,59670000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis
095604,Ofício ùnico de Várzea,Várzea,RN,cartoriovarzea1@gmail.com,84994556232,"R. Deputado José Lúcio Ribeiro, 06",Centro,59185000,Ativo,Notas | Registro de Imóveis | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094508,Cartório Único de Venha Ver/RN,Venha-Ver,RN,arianygirliany@hotmail.com,84981122238,"Avenida Ministro Aluizio Alves, nº 215, Centro, Venha Ver - RN, CEP 59 925 000",Centro,59925000,Ativo,Registro de Imóveis | Registro Civil das Pessoas Naturais | Notas | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos
094797,Ofício Único de Vera Cruz,Vera Cruz,RN,cartorioveracruz@hotmail.com,8432750326,Rua João Tavares Cabral,CENTRO,59184000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
094516,Cartorio Único de Viçosa,Viçosa,RN,oficiounico.vicosa@gmail.com,8498940092,"RUA VICENTE PEDRO, 108",Centro,59815000,Ativo,Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos
094276,OFÍCIO ÚNICO DO MUNICÍPIO DE VILA FLOR,Vila Flor,RN,cartoriovilaflor2@gmail.com,84996351591,"RUA BRAZ FAGUNDES, 168",CENTRO,59192000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro Civil das Pessoas Naturais | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
100123,SERVIÇO DE REGISTROS PÚBLICOS DE AGUDO/RS,Agudo,RS,cartorio.agudo@yahoo.com.br,05532652549,Avenida José Bonifácio,centro,96540000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Registro de Imóveis
100297,SERVIÇO DOS REGISTROS PÚBLICOS DE AJURICABA,Ajuricaba,RS,cartorioajuricaba@gmail.com,5533871145,"RUA 1º DE MAIO, 78",CENTRO,98750000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos
101519,SERVIÇO REGISTRAL DE ALECRIM,Alecrim,RS,cartorioalecrim@hotmail.com,55996662141,Rua Vereador Adelmi Colossi,Centro,98950000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
099275,REGISTRO DE IMÓVEIS DE ALEGRETE,Alegrete,RS,cartorioalegrete@gmail.com,5534224230,RUA NOSSA SENHORA DO CARMO,CENTRO,97541410,Ativo,Registro de Imóveis
099481,REGISTROS PÚBLICOS,Alpestre,RS,r.amaral@tjrs.jus.br,55999900854,"Rua do Comércio, número 170",centro,98480000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
097006,OFICIO DOS REGISTROS PUBLICOS - ALVORADA,Alvorada,RS,orpalvorada@orpalvorada.com.br,5134831613,"Estrada Frederico Dihl, 128",BELA VISTA,94810240,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
101600,Serviço Registral Público de Antônio Prado,Antônio Prado,RS,cartorio@cartoriouberti.com.br,5432931836,"Rua Sete de Setembro, 970, Cx.P. 58",Fátima,95250000,Ativo,Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
160028,OFÍCIO DE REGISTROS PÚBLICOS DE ARAMBARÉ,Arambaré,RS,rp.arambare@gmail.com,51995545132,Rua Carlos Bohne,Centro,96178000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
099432,Registro de Imóveis e Especiais de Aratiba,Aratiba,RS,registro.aratiba@gmail.com,54994401818,Rua Luiz Loeser nº 29,Centro,99770000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos
098491,OFICIO DOS REGISTROS PÚBLICOS,Arroio do Meio,RS,cartorioarroiodomeio@gmail.com,5137164195,RUA VISCONDE DO RIO BRANCO,CENTRO,95940000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Registro de Imóveis
100586,SERVIÇO REGISTRAL DE ARROIO DO SAL,Arroio do Sal,RS,contato@cartorioarroiodosal.com.br,51996873055,"Rua Joaquina Vargas, 150",Centro,95585000,Ativo,Registro Civil das Pessoas Naturais | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Imóveis
098368,REGISTROS PÚBLICOS DE ARROIO DO TIGRE,Arroio do Tigre,RS,cartorioarroiodotigre@gmail.com,51995822129,"RUA MARIA DE LOURDES SILVA SEITENFUS, Nº 468",INDUSTRIAL,96950000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Imóveis
100305,Serviço dos Registros Públicos de Arroio dos Ratos,Arroio dos Ratos,RS,lucianatrindade@msn.com,51993944855,Avenida Getúlio Vargas,Centro,96740000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos
098558,Ofício dos Registros Públicos de Arroio Grande,Arroio Grande,RS,carinas@tjrs.jus.br,5332622468,Rua Cel. Mário Maciel Costa,Centro,96330000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
098343,OFICIO DE REGISTROS PÚBLICOS DE ARVOREZINHA,Arvorezinha,RS,rcpnarvorezinha@gmail.com,51995488233,Av. Getulio Vargas,centro,95995000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
097386,CARTÓRIO DOS REGISTROS PÚBLICOS,Augusto Pestana,RS,leonelassmann@yahoo.com.br,5533341013,"RUA SETE DE SETEMBRO, 1688",CENTRO,98740000,Ativo,Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
098913,Bagé Registro de Imóveis,Bagé,RS,ieda.ianzer@hotmail.com,5332425175,ALAMEDA JOÃO MARIA PEIXOTO,CENTRO,96400044,Ativo,Registro de Imóveis
099770,REGISTROS PÚBLICOS DE BARÃO DE COTEGIPE,Barão de Cotegipe,RS,maria.lorentz@tjrs.jus.br,54996952151,"AV 21 DE ABRIL, 165",centro,99740000,Ativo,Registro Civil das Pessoas Naturais | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
099499,REGISTROS PÚBLICOS DE BARRA DO RIBEIRO - RS,Barra do Ribeiro,RS,contato@cartoriobarra.com.br,5134822212,RUA CEL. ARAÚJO RIBEIRO,CENTRO,92870000,Ativo,Registro Civil das Pessoas Naturais | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
100313,Serviço dos Registros Públicos de Barracão,Barracão,RS,registros@cartorioardenghy.com.br,54999458213,"Avenida Brasília, nº 676",Centro,95370000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Imóveis
097030,Ofício dos Registros Públicos de Barros Cassal,Barros Cassal,RS,cartorioregistrobc@gmail.com,54997013742,"Rua Tiradentes, 590",Centro,99360000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Registro de Imóveis
097071,Bento Gonçalves Cartório de Registro de Imóveis,Bento Gonçalves,RS,atendimento@ribg.com.br,5421055678,Rua Saldanha Marinho,Centro,95700082,Ativo,Registro de Imóveis
097303,Registros Públicos e Tabelionato de Protesto de Boa Vista do Buricá,Boa Vista do Buricá,RS,cartorioboavistadoburica@gmail.com,5535381294,Avenida São José,Centro,98918000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos
099382,REGISTRO DE IMÓVEIS E ESPECIAIS,Bom Jesus,RS,ribomjesus@gmail.com,5432371483,"Av. Manoel Silveira de Azevedo, 2875",Centro,95290000,Inativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
101675,Serviços de Registro de Imóveis e Especiais,Bom Jesus,RS,ribomjesus@gmail.com,54999440250,Rua Major Antonio Inácio Velho,Centro,95290000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
098632,Ofício dos Registros Públicos de Bom Retiro do Sul,Bom Retiro do Sul,RS,rpbomretiro@gmail.com,5137661951,rua Matias Klein,Centro,95870000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Imóveis
